StudentID,CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,PlacementStatus,Salary
5061,7.5,0,1,1,60,4.2,No,No,59,74,NotPlaced,0.0
5062,6.9,1,2,0,66,4.4,Yes,Yes,57,84,Placed,400439.0
5063,8.3,2,3,2,90,4.8,Yes,Yes,84,86,Placed,741273.0
5064,7.6,1,1,1,82,4.3,No,No,62,60,Placed,386603.0
5065,6.5,2,1,1,72,4.4,No,Yes,55,66,NotPlaced,0.0
5066,6.6,1,2,0,79,4.4,No,Yes,66,68,NotPlaced,0.0
5067,6.8,0,1,1,64,3.8,No,No,55,71,NotPlaced,0.0
5068,8.6,1,3,2,90,4.6,Yes,Yes,85,81,Placed,420508.0
5069,8.1,2,3,0,90,4.6,Yes,Yes,80,81,Placed,696598.0
5070,8.2,2,3,2,84,4.8,Yes,Yes,71,83,Placed,608894.0
5071,8.7,1,1,0,75,4.4,Yes,No,71,57,NotPlaced,0.0
5072,7.3,1,3,1,71,3.8,Yes,Yes,79,81,NotPlaced,0.0
5073,7.4,1,1,1,82,4.1,No,No,60,65,NotPlaced,0.0
5074,7.6,1,2,1,84,4.7,No,No,69,72,NotPlaced,0.0
5075,6.5,1,2,0,87,4.3,No,No,63,68,NotPlaced,0.0
5076,8.5,2,3,2,77,4.5,Yes,Yes,81,85,Placed,542292.0
5077,7.5,0,2,1,72,4.5,Yes,No,67,64,NotPlaced,0.0
5078,7.3,1,1,0,65,3.9,No,No,69,67,NotPlaced,0.0
5079,6.5,1,1,1,64,4.4,Yes,No,57,61,NotPlaced,0.0
5080,8.4,2,3,2,90,4.8,Yes,Yes,80,85,Placed,536085.0
5081,8.0,2,3,2,90,4.7,Yes,Yes,77,70,NotPlaced,0.0
5082,8.0,2,3,2,90,4.8,Yes,Yes,76,88,Placed,320363.0
5083,8.3,2,1,2,81,4.8,Yes,No,89,83,NotPlaced,0.0
5084,7.0,0,1,0,75,3.8,Yes,No,59,72,NotPlaced,0.0
5085,8.3,2,3,2,89,3.9,Yes,Yes,78,88,NotPlaced,0.0
5086,7.7,1,0,0,65,3.9,Yes,No,55,71,NotPlaced,0.0
5087,7.9,0,1,1,74,3.9,Yes,Yes,79,62,NotPlaced,0.0
5088,8.6,1,3,0,90,4.8,Yes,Yes,86,80,Placed,671375.0
5089,7.8,1,3,1,77,3.6,No,Yes,55,64,NotPlaced,0.0
5090,7.4,1,1,1,61,4.1,No,Yes,55,69,NotPlaced,0.0
5091,7.4,1,1,0,64,4.2,Yes,Yes,61,70,NotPlaced,0.0
5092,8.4,1,3,2,90,4.3,Yes,Yes,84,80,Placed,641880.0
5093,7.4,1,1,1,77,4.1,Yes,Yes,73,74,NotPlaced,0.0
5094,8.3,2,3,1,88,3.8,Yes,Yes,58,87,Placed,439167.0
5095,6.5,0,1,0,64,3.9,No,Yes,58,68,NotPlaced,0.0
5096,7.7,0,1,0,79,4.0,No,Yes,59,59,NotPlaced,0.0
5097,8.4,2,3,2,90,4.7,Yes,Yes,79,87,Placed,609056.0
5098,8.3,0,1,0,73,3.8,Yes,Yes,72,80,NotPlaced,0.0
5099,6.5,0,1,1,69,3.9,No,No,55,75,NotPlaced,0.0
5100,8.4,1,3,0,90,4.7,Yes,Yes,74,83,Placed,445525.0
5101,6.6,1,1,1,60,3.9,No,Yes,56,58,NotPlaced,0.0
5102,8.4,2,2,2,85,4.8,Yes,No,72,82,NotPlaced,0.0
5103,8.7,0,3,2,88,4.7,Yes,Yes,85,82,Placed,631134.0
5104,8.3,1,3,2,90,4.7,Yes,Yes,86,86,Placed,314900.0
5105,6.6,1,1,1,87,4.7,No,Yes,55,69,NotPlaced,0.0
5106,6.7,2,3,2,82,4.8,Yes,No,84,82,Placed,675136.0
5107,8.4,2,3,2,90,4.7,Yes,Yes,80,88,Placed,519265.0
5108,7.7,1,3,2,90,4.7,Yes,Yes,82,73,Placed,654192.0
5109,7.6,1,1,0,67,3.8,No,No,55,64,NotPlaced,0.0
5110,7.8,1,2,0,80,4.7,Yes,Yes,55,66,NotPlaced,0.0
5111,8.1,1,3,2,90,4.8,Yes,Yes,79,84,Placed,709540.0
5112,6.5,1,1,0,72,3.8,No,No,55,68,NotPlaced,0.0
5113,7.2,0,2,1,78,4.4,No,Yes,79,61,NotPlaced,0.0
5114,6.6,1,3,0,77,3.7,No,Yes,55,65,NotPlaced,0.0
5115,7.5,1,3,2,78,4.7,Yes,Yes,79,81,NotPlaced,0.0
5116,7.6,1,1,1,75,3.6,No,Yes,65,66,NotPlaced,0.0
5117,8.6,0,3,2,90,4.8,Yes,Yes,75,86,Placed,313442.0
5118,6.8,0,1,0,73,4.5,No,No,59,60,NotPlaced,0.0
5119,7.4,2,1,0,78,3.6,No,No,55,70,NotPlaced,0.0
5120,7.9,1,3,2,89,4.6,Yes,Yes,83,86,Placed,400879.0
5121,8.0,1,3,2,81,4.8,Yes,No,64,85,NotPlaced,0.0
5122,8.3,2,2,2,90,4.8,Yes,Yes,71,83,Placed,755949.0
5123,7.8,0,2,0,79,4.5,Yes,No,80,81,NotPlaced,0.0
5124,7.8,1,1,2,75,4.1,No,Yes,55,82,NotPlaced,0.0
5125,7.7,0,1,0,65,4.6,No,No,58,59,NotPlaced,0.0
5126,7.6,1,2,0,77,4.0,No,Yes,64,65,NotPlaced,0.0
5127,8.0,1,1,0,69,3.6,No,No,55,62,NotPlaced,0.0
5128,6.6,0,1,0,77,3.7,No,No,61,60,NotPlaced,0.0
5129,7.7,1,1,0,74,4.1,Yes,Yes,73,63,NotPlaced,0.0
5130,6.7,1,1,1,76,3.9,No,No,62,65,NotPlaced,0.0
5131,7.7,0,1,0,73,4.3,Yes,No,55,57,Placed,711391.0
5132,8.0,1,1,0,82,4.5,Yes,Yes,73,66,NotPlaced,0.0
5133,6.6,0,1,1,68,4.1,No,Yes,55,66,NotPlaced,0.0
5134,7.5,1,1,0,68,4.3,No,Yes,55,68,NotPlaced,0.0
5135,8.0,2,3,2,90,4.4,Yes,Yes,80,88,Placed,578211.0
5136,7.5,1,3,1,81,4.6,Yes,Yes,72,80,NotPlaced,0.0
5137,6.5,0,1,0,88,4.3,Yes,Yes,76,88,Placed,691606.0
5138,7.4,2,1,1,78,4.3,No,No,55,68,NotPlaced,0.0
5139,8.4,1,3,0,90,4.5,Yes,Yes,59,82,Placed,393868.0
5140,7.5,1,1,0,72,4.1,No,No,55,72,NotPlaced,0.0
5141,8.5,2,3,2,90,4.8,Yes,Yes,78,83,Placed,374553.0
5142,6.6,0,2,0,79,4.2,Yes,No,62,79,NotPlaced,0.0
5143,7.6,2,1,0,78,3.9,No,No,83,69,Placed,729708.0
5144,8.1,1,3,2,90,4.8,Yes,Yes,84,82,Placed,362493.0
5145,8.8,1,3,2,90,4.8,Yes,Yes,77,83,Placed,615112.0
5146,7.5,0,3,1,84,4.5,No,Yes,77,78,NotPlaced,0.0
5147,7.9,1,3,0,82,4.5,Yes,Yes,76,72,NotPlaced,0.0
5148,6.5,1,1,1,67,4.0,No,Yes,56,65,NotPlaced,0.0
5149,8.7,2,3,2,90,4.8,Yes,Yes,73,84,Placed,571911.0
5150,8.4,1,3,1,86,4.5,Yes,Yes,75,82,NotPlaced,0.0
5151,7.4,1,1,0,66,4.4,No,No,55,70,NotPlaced,0.0
5152,8.1,2,3,2,87,3.9,Yes,Yes,57,77,NotPlaced,0.0
5153,6.5,1,2,0,74,3.4,No,No,59,70,NotPlaced,0.0
5154,7.7,1,1,2,85,3.6,No,No,58,72,Placed,399920.0
5155,6.5,1,1,0,75,4.1,No,No,55,71,NotPlaced,0.0
5156,7.1,0,1,0,70,3.8,No,Yes,59,62,NotPlaced,0.0
5157,8.1,0,3,2,87,4.2,Yes,Yes,67,84,Placed,395015.0
5158,7.8,2,1,2,90,4.7,Yes,No,81,85,Placed,368098.0
5159,8.2,1,2,2,78,4.1,Yes,Yes,70,82,NotPlaced,0.0
5160,7.4,1,1,0,72,3.6,No,Yes,63,72,NotPlaced,0.0
5161,8.2,1,1,0,68,4.0,No,Yes,83,64,NotPlaced,0.0
5162,7.8,1,2,2,76,4.4,No,Yes,55,67,NotPlaced,0.0
5163,7.6,2,1,1,63,4.8,No,Yes,78,71,Placed,592266.0
5164,7.9,1,2,0,82,4.7,Yes,Yes,79,80,NotPlaced,0.0
5165,6.5,1,3,1,86,4.5,Yes,Yes,82,82,Placed,449546.0
5166,6.6,1,3,2,85,4.7,Yes,Yes,77,84,Placed,381980.0
5167,7.9,1,3,2,90,3.6,Yes,Yes,70,83,Placed,420584.0
5168,8.8,2,3,2,84,4.3,Yes,Yes,82,81,Placed,476957.0
5169,8.2,2,3,1,90,4.7,Yes,Yes,79,85,Placed,566057.0
5170,7.6,2,1,1,84,4.5,No,No,76,63,NotPlaced,0.0
5171,8.4,2,3,2,90,4.8,Yes,Yes,76,88,Placed,743248.0
5172,8.2,1,1,1,78,3.6,No,Yes,60,69,NotPlaced,0.0
5173,7.5,1,2,0,71,4.7,No,Yes,55,72,NotPlaced,0.0
5174,7.7,1,3,3,82,4.4,Yes,Yes,76,84,Placed,490434.0
5175,7.6,2,2,0,84,4.1,No,Yes,55,75,NotPlaced,0.0
5176,7.4,1,1,0,77,4.1,No,Yes,55,68,NotPlaced,0.0
5177,7.4,1,1,0,79,4.0,Yes,Yes,67,79,Placed,404387.0
5178,7.4,2,3,2,90,4.6,Yes,No,74,87,Placed,561845.0
5179,6.5,0,1,1,67,3.1,No,No,61,61,NotPlaced,0.0
5180,7.3,0,2,1,79,4.2,Yes,No,78,69,NotPlaced,0.0
5181,7.7,1,1,0,70,4.8,Yes,Yes,55,73,NotPlaced,0.0
5182,8.2,1,3,2,86,4.6,Yes,No,83,82,Placed,463341.0
5183,8.4,2,3,2,90,4.8,Yes,Yes,86,84,Placed,685268.0
5184,6.9,1,1,1,90,3.9,No,No,55,67,NotPlaced,0.0
5185,8.1,2,2,2,76,4.3,Yes,Yes,72,87,Placed,500973.0
5186,7.7,0,1,0,74,3.7,No,No,65,68,NotPlaced,0.0
5187,6.5,0,3,2,85,4.6,Yes,Yes,81,84,Placed,616789.0
5188,7.6,0,3,2,78,4.8,No,Yes,78,79,Placed,660352.0
5189,8.1,1,2,0,74,4.2,No,Yes,55,67,NotPlaced,0.0
5190,7.4,0,1,0,80,4.3,Yes,Yes,63,63,NotPlaced,0.0
5191,7.4,0,1,0,80,3.4,No,No,70,70,NotPlaced,0.0
5192,7.4,1,1,0,67,4.1,No,Yes,60,73,NotPlaced,0.0
5193,6.5,1,2,0,70,3.4,No,No,58,72,NotPlaced,0.0
5194,8.1,1,2,1,81,4.7,Yes,Yes,61,84,NotPlaced,0.0
5195,6.5,0,1,2,80,4.1,No,Yes,74,82,NotPlaced,0.0
5196,7.8,1,2,0,84,4.5,No,No,55,62,NotPlaced,0.0
5197,8.3,1,1,2,88,3.8,Yes,Yes,89,68,Placed,390869.0
5198,7.7,2,3,3,82,4.5,Yes,Yes,82,81,Placed,638417.0
5199,7.5,1,3,0,82,4.8,Yes,Yes,65,80,NotPlaced,0.0
5200,6.5,0,1,0,69,3.6,No,Yes,71,72,NotPlaced,0.0
5201,6.9,1,3,0,85,4.4,Yes,Yes,59,86,Placed,504802.0
5202,8.0,0,1,0,83,3.3,No,Yes,58,70,NotPlaced,0.0
5203,7.7,0,1,0,74,3.8,No,No,63,70,NotPlaced,0.0
5204,7.6,1,2,0,81,4.7,Yes,Yes,82,83,NotPlaced,0.0
5205,7.3,1,1,0,66,3.7,No,No,59,68,NotPlaced,0.0
5206,7.4,0,1,0,79,4.0,No,Yes,55,66,NotPlaced,0.0
5207,7.8,2,3,2,82,4.2,Yes,Yes,63,84,Placed,314608.0
5208,8.6,1,1,2,73,3.8,Yes,No,64,64,NotPlaced,0.0
5209,6.5,0,1,0,85,3.9,No,No,55,69,NotPlaced,0.0
5210,8.6,1,3,2,86,4.7,Yes,Yes,81,82,Placed,376442.0
5211,6.9,2,1,2,84,4.7,Yes,Yes,73,82,NotPlaced,0.0
5212,7.5,1,1,2,84,4.8,Yes,No,83,81,NotPlaced,0.0
5213,7.5,1,1,0,75,4.0,No,Yes,64,66,NotPlaced,0.0
5214,6.5,0,2,1,65,4.4,No,No,60,69,NotPlaced,0.0
5215,7.4,1,2,0,68,4.2,No,Yes,55,60,NotPlaced,0.0
5216,7.5,1,2,1,76,3.8,No,No,55,63,NotPlaced,0.0
5217,7.8,0,1,1,85,4.3,No,No,70,80,Placed,417540.0
5218,7.7,0,3,1,82,4.1,No,Yes,82,88,Placed,326988.0
5219,8.5,2,2,1,83,4.3,Yes,No,55,80,NotPlaced,0.0
5220,7.4,2,2,0,84,4.3,No,Yes,79,82,NotPlaced,0.0
5221,8.0,1,1,1,70,4.6,No,Yes,58,63,NotPlaced,0.0
5222,7.5,1,1,1,68,4.3,No,No,55,67,NotPlaced,0.0
5223,6.6,0,1,1,75,3.2,No,No,62,68,NotPlaced,0.0
5224,7.7,0,2,0,76,3.7,No,Yes,58,67,NotPlaced,0.0
5225,8.9,2,3,2,86,4.8,Yes,Yes,79,87,Placed,396395.0
5226,8.3,1,3,2,82,4.7,Yes,Yes,66,68,Placed,687521.0
5227,7.2,1,1,0,71,4.3,No,No,62,72,NotPlaced,0.0
5228,8.2,2,3,2,90,4.8,Yes,Yes,70,84,Placed,706769.0
5229,7.1,1,1,1,72,3.2,No,No,58,64,NotPlaced,0.0
5230,6.9,0,1,0,77,3.7,No,Yes,55,66,NotPlaced,0.0
5231,7.7,1,1,1,84,4.2,Yes,Yes,55,84,NotPlaced,0.0
5232,8.6,0,3,2,81,4.8,Yes,Yes,82,84,Placed,746488.0
5233,7.4,1,1,1,68,4.1,Yes,Yes,55,67,NotPlaced,0.0
5234,8.4,2,1,0,90,4.8,Yes,Yes,63,82,NotPlaced,0.0
5235,8.3,1,3,2,87,4.7,Yes,Yes,80,85,Placed,569302.0
5236,7.4,1,3,0,81,3.7,Yes,Yes,69,74,NotPlaced,0.0
5237,8.4,1,1,2,80,4.8,No,No,71,65,Placed,629288.0
5238,7.7,0,1,2,86,4.5,Yes,Yes,64,68,NotPlaced,0.0
5239,6.6,1,1,1,66,4.2,No,Yes,58,68,NotPlaced,0.0
5240,7.5,0,2,0,88,4.2,No,No,55,64,Placed,653906.0
5241,8.6,1,1,3,71,3.9,Yes,No,62,66,Placed,650874.0
5242,8.4,1,3,0,90,4.6,Yes,Yes,78,87,Placed,748095.0
5243,8.6,2,3,2,80,4.4,Yes,Yes,81,69,Placed,687879.0
5244,8.8,1,3,2,88,4.7,Yes,Yes,75,84,Placed,581132.0
5245,8.6,1,1,0,69,4.7,No,Yes,58,72,NotPlaced,0.0
5246,8.4,0,2,3,84,4.4,Yes,Yes,55,82,Placed,532611.0
5247,7.3,0,1,0,72,4.0,No,No,55,72,NotPlaced,0.0
5248,7.5,0,1,0,68,3.6,No,No,59,63,NotPlaced,0.0
5249,8.4,1,1,1,84,4.2,Yes,No,73,74,NotPlaced,0.0
5250,8.1,1,2,1,75,4.2,Yes,No,76,69,NotPlaced,0.0
5251,8.3,0,2,2,83,4.3,Yes,Yes,70,83,Placed,362106.0
5252,6.9,1,1,1,67,3.9,No,Yes,62,66,NotPlaced,0.0
5253,8.1,0,2,1,75,4.1,No,Yes,55,69,Placed,389542.0
5254,7.5,0,1,0,66,3.7,No,Yes,61,66,NotPlaced,0.0
5255,7.4,0,1,0,61,3.7,No,Yes,57,63,NotPlaced,0.0
5256,7.8,1,3,3,84,3.9,Yes,Yes,64,72,NotPlaced,0.0
5257,8.2,2,2,0,88,4.1,Yes,Yes,63,77,NotPlaced,0.0
5258,6.5,1,1,0,81,4.2,No,Yes,67,65,NotPlaced,0.0
5259,7.8,0,2,0,83,4.8,No,No,62,68,NotPlaced,0.0
5260,8.3,0,2,1,80,3.9,Yes,Yes,57,69,NotPlaced,0.0
5261,7.4,1,2,2,78,4.5,No,Yes,55,75,NotPlaced,0.0
5262,7.5,1,2,1,67,3.8,No,Yes,55,68,NotPlaced,0.0
5263,6.5,1,1,1,64,4.1,No,Yes,59,76,NotPlaced,0.0
5264,6.6,1,2,0,77,4.1,No,Yes,72,69,NotPlaced,0.0
5265,7.7,1,2,0,81,3.9,Yes,Yes,75,77,NotPlaced,0.0
5266,8.3,2,3,2,90,4.8,Yes,Yes,77,83,Placed,694905.0
5267,6.7,1,1,0,67,4.2,No,No,58,66,NotPlaced,0.0
5268,8.2,2,3,2,90,4.8,Yes,Yes,83,87,Placed,508429.0
5269,7.6,1,1,1,74,4.4,Yes,No,55,83,NotPlaced,0.0
5270,8.8,2,3,2,84,4.8,Yes,Yes,78,81,Placed,391547.0
5271,6.9,1,3,0,90,3.8,Yes,Yes,80,78,Placed,448587.0
5272,8.6,0,1,1,88,4.2,Yes,Yes,81,67,NotPlaced,0.0
5273,8.4,1,3,0,78,3.7,No,Yes,73,85,Placed,577249.0
5274,6.5,1,1,0,76,4.5,Yes,Yes,55,65,Placed,356280.0
5275,6.8,1,2,0,71,4.3,Yes,Yes,60,59,NotPlaced,0.0
5276,8.1,0,3,2,73,4.2,Yes,Yes,88,87,Placed,645382.0
5277,8.2,1,1,1,81,4.8,No,Yes,60,60,Placed,731788.0
5278,7.4,1,2,1,68,4.2,Yes,Yes,72,66,NotPlaced,0.0
5279,6.5,1,2,0,86,4.4,Yes,Yes,66,69,Placed,443594.0
5280,7.5,1,3,3,89,4.4,Yes,Yes,85,85,Placed,352233.0
5281,8.4,1,2,0,81,4.1,No,Yes,81,71,Placed,522221.0
5282,8.0,2,3,2,90,4.8,Yes,Yes,77,83,Placed,395650.0
5283,8.1,1,3,0,88,4.5,Yes,Yes,78,83,Placed,752580.0
5284,8.2,1,1,2,87,4.3,Yes,No,69,86,NotPlaced,0.0
5285,7.5,1,1,1,61,4.4,No,Yes,55,71,NotPlaced,0.0
5286,6.5,1,1,0,77,4.1,No,No,59,57,NotPlaced,0.0
5287,6.5,1,1,0,71,3.6,No,No,55,65,NotPlaced,0.0
5288,7.9,0,3,0,90,4.4,Yes,No,75,86,Placed,704839.0
5289,7.8,1,1,0,61,4.1,No,No,57,67,NotPlaced,0.0
5290,7.3,2,3,0,90,4.4,No,Yes,55,85,Placed,530490.0
5291,7.6,1,2,1,81,4.8,Yes,Yes,80,79,NotPlaced,0.0
5292,8.1,2,3,2,90,4.8,Yes,Yes,79,83,Placed,697725.0
5293,6.9,1,1,0,77,3.4,No,No,60,65,NotPlaced,0.0
5294,8.4,0,3,2,90,4.8,Yes,Yes,88,84,Placed,351055.0
5295,6.7,1,1,0,70,3.9,No,Yes,56,67,NotPlaced,0.0
5296,7.8,1,3,1,80,4.8,Yes,No,61,81,NotPlaced,0.0
5297,8.2,0,3,2,84,4.0,Yes,Yes,80,86,Placed,673219.0
5298,8.3,2,3,0,82,4.6,Yes,Yes,80,67,Placed,337812.0
5299,8.1,1,3,0,80,4.7,Yes,Yes,79,84,Placed,719946.0
5300,6.6,1,1,0,71,4.5,Yes,Yes,64,70,Placed,392259.0
5301,6.5,1,3,0,86,4.3,Yes,Yes,76,87,NotPlaced,0.0
5302,7.7,1,2,2,79,4.8,Yes,Yes,82,82,NotPlaced,0.0
5303,8.2,2,1,0,82,4.6,Yes,Yes,74,82,Placed,319665.0
5304,7.6,2,2,0,73,4.4,Yes,Yes,83,87,Placed,729464.0
5305,7.6,1,2,0,89,4.5,Yes,Yes,71,82,NotPlaced,0.0
5306,8.2,2,3,2,90,4.8,Yes,Yes,77,85,Placed,313151.0
5307,6.5,0,2,0,87,3.3,No,No,60,67,NotPlaced,0.0
5308,7.4,1,1,1,68,4.3,Yes,No,60,69,Placed,764407.0
5309,7.7,2,3,0,81,4.8,Yes,Yes,81,83,NotPlaced,0.0
5310,8.0,1,1,0,83,4.7,No,No,55,66,NotPlaced,0.0
5311,7.5,2,1,0,74,4.6,No,No,55,63,NotPlaced,0.0
5312,7.7,1,2,0,90,4.8,No,Yes,64,69,Placed,768187.0
5313,7.9,2,3,1,89,4.8,Yes,Yes,90,86,Placed,490956.0
5314,8.4,2,3,2,83,4.5,Yes,Yes,74,86,Placed,591401.0
5315,7.6,1,3,2,84,4.6,Yes,Yes,78,79,NotPlaced,0.0
5316,6.9,1,2,1,68,4.5,Yes,Yes,56,65,NotPlaced,0.0
5317,8.6,2,1,2,69,3.8,Yes,Yes,74,81,Placed,685796.0
5318,7.9,1,3,2,66,4.1,No,No,55,58,NotPlaced,0.0
5319,7.1,1,2,0,80,3.5,No,No,55,66,NotPlaced,0.0
5320,8.2,2,2,2,88,4.2,Yes,Yes,80,86,NotPlaced,0.0
5321,7.9,1,2,0,90,4.8,No,Yes,75,85,NotPlaced,0.0
5322,6.6,1,2,0,73,4.3,Yes,No,58,66,NotPlaced,0.0
5323,7.6,1,1,0,77,4.2,Yes,Yes,68,86,NotPlaced,0.0
5324,8.7,1,3,3,89,4.8,Yes,Yes,74,83,NotPlaced,0.0
5325,8.1,2,3,2,90,4.8,Yes,Yes,75,88,Placed,446950.0
5326,8.1,2,3,2,86,4.5,Yes,Yes,80,86,NotPlaced,0.0
5327,7.9,0,2,1,87,4.4,No,No,71,70,NotPlaced,0.0
5328,8.6,0,3,2,75,4.0,Yes,Yes,78,84,Placed,499494.0
5329,6.8,1,1,1,60,3.6,No,Yes,55,68,NotPlaced,0.0
5330,8.3,1,1,1,77,3.6,No,Yes,55,67,NotPlaced,0.0
5331,8.6,2,3,2,90,4.7,Yes,Yes,84,87,Placed,575685.0
5332,7.6,1,3,0,80,4.6,No,Yes,60,73,Placed,654105.0
5333,8.4,2,3,2,90,4.8,Yes,Yes,76,86,Placed,510334.0
5334,7.5,0,1,2,73,3.9,No,Yes,55,67,Placed,638741.0
5335,8.6,2,3,3,78,4.7,Yes,Yes,75,83,Placed,424220.0
5336,7.4,1,1,0,60,3.7,No,No,63,64,NotPlaced,0.0
5337,8.0,1,3,0,77,4.7,Yes,Yes,60,85,Placed,746113.0
5338,8.0,2,3,2,90,4.8,Yes,Yes,77,87,Placed,524838.0
5339,6.7,0,1,2,69,4.4,Yes,No,81,59,NotPlaced,0.0
5340,7.5,1,1,1,68,4.6,Yes,Yes,59,65,NotPlaced,0.0
5341,6.7,1,2,2,76,3.8,No,Yes,61,61,NotPlaced,0.0
5342,7.7,1,1,1,73,3.7,No,Yes,58,64,NotPlaced,0.0
5343,7.5,0,1,1,78,3.5,No,Yes,55,78,NotPlaced,0.0
5344,7.6,1,1,0,71,4.1,No,Yes,60,69,NotPlaced,0.0
5345,8.5,1,3,0,86,4.5,Yes,No,79,78,Placed,609103.0
5346,6.5,1,1,0,79,4.0,No,No,55,70,NotPlaced,0.0
5347,7.4,1,1,0,80,4.8,No,Yes,64,73,NotPlaced,0.0
5348,7.4,0,2,0,75,3.5,No,Yes,55,71,NotPlaced,0.0
5349,8.5,1,3,1,84,4.3,Yes,Yes,55,66,NotPlaced,0.0
5350,7.7,1,1,0,71,3.5,No,Yes,59,64,NotPlaced,0.0
5351,8.0,1,3,2,87,4.6,Yes,No,83,82,Placed,343792.0
5352,8.3,1,3,2,81,4.7,Yes,Yes,76,86,NotPlaced,0.0
5353,8.2,2,2,2,90,4.3,Yes,Yes,73,80,Placed,694187.0
5354,7.4,1,2,1,71,4.7,No,Yes,74,63,NotPlaced,0.0
5355,6.9,1,3,2,65,4.0,No,Yes,79,60,NotPlaced,0.0
5356,8.4,1,1,0,78,4.8,Yes,No,71,81,NotPlaced,0.0
5357,8.3,2,2,2,89,4.0,Yes,Yes,78,85,Placed,339816.0
5358,7.3,1,2,0,72,4.3,No,Yes,56,66,NotPlaced,0.0
5359,7.8,0,1,0,71,3.8,Yes,No,62,69,NotPlaced,0.0
5360,7.5,1,1,2,69,4.3,Yes,No,77,82,NotPlaced,0.0
5361,8.0,1,3,0,79,4.8,Yes,Yes,77,74,NotPlaced,0.0
5362,8.5,2,3,2,90,4.8,Yes,Yes,79,86,Placed,451104.0
5363,8.3,1,2,1,81,4.6,Yes,Yes,68,66,Placed,667547.0
5364,8.4,0,2,0,81,4.4,Yes,Yes,61,68,Placed,509798.0
5365,8.4,2,3,2,84,4.2,Yes,Yes,81,84,Placed,692409.0
5366,8.5,0,2,0,79,4.5,No,No,72,74,NotPlaced,0.0
5367,6.6,1,1,0,71,4.1,No,Yes,67,64,NotPlaced,0.0
5368,8.1,2,3,0,86,4.3,Yes,Yes,73,81,Placed,710945.0
5369,6.8,1,1,0,66,3.5,No,No,56,72,NotPlaced,0.0
5370,7.6,2,2,0,84,4.3,No,No,64,65,NotPlaced,0.0
5371,8.7,0,3,1,71,4.5,Yes,Yes,73,76,Placed,618077.0
5372,8.2,0,3,2,81,4.7,No,No,82,68,NotPlaced,0.0
5373,7.3,1,1,2,75,3.8,Yes,Yes,55,69,NotPlaced,0.0
5374,8.0,2,3,0,84,4.6,Yes,Yes,76,83,Placed,528386.0
5375,7.6,1,3,1,77,4.6,Yes,Yes,57,69,Placed,331237.0
5376,7.7,0,3,1,85,4.3,Yes,Yes,77,65,Placed,611171.0
5377,7.5,1,1,0,76,4.0,No,No,68,65,NotPlaced,0.0
5378,7.3,1,1,0,76,4.4,No,Yes,62,70,NotPlaced,0.0
5379,6.7,1,1,1,76,4.6,No,No,65,69,NotPlaced,0.0
5380,6.7,1,2,2,78,4.4,Yes,Yes,72,64,NotPlaced,0.0
5381,8.4,1,3,2,90,4.8,Yes,Yes,83,84,Placed,731196.0
5382,8.8,2,3,2,86,4.7,Yes,Yes,73,88,Placed,439069.0
5383,6.5,1,1,1,85,3.9,No,No,79,63,NotPlaced,0.0
5384,7.7,2,3,0,77,4.6,Yes,Yes,70,69,NotPlaced,0.0
5385,8.5,2,2,0,85,4.5,Yes,Yes,71,78,Placed,473100.0
5386,8.0,1,2,0,68,4.5,Yes,No,62,65,NotPlaced,0.0
5387,8.2,1,3,2,90,4.7,Yes,Yes,76,86,Placed,684403.0
5388,8.1,0,3,2,88,4.8,Yes,Yes,75,81,Placed,774878.0
5389,8.4,1,2,1,73,4.0,Yes,No,81,63,NotPlaced,0.0
5390,8.3,1,3,1,67,3.7,Yes,Yes,66,68,NotPlaced,0.0
5391,7.4,1,1,0,71,4.3,Yes,Yes,55,66,NotPlaced,0.0
5392,8.5,1,1,2,77,4.3,Yes,Yes,80,81,Placed,430777.0
5393,7.8,1,2,1,74,4.2,No,Yes,66,70,NotPlaced,0.0
5394,8.2,1,3,0,84,4.5,Yes,Yes,70,74,Placed,393836.0
5395,7.0,1,1,2,74,4.5,Yes,Yes,78,86,NotPlaced,0.0
5396,8.4,0,1,2,79,3.9,Yes,Yes,80,80,NotPlaced,0.0
5397,8.0,1,1,2,75,3.7,No,Yes,72,65,NotPlaced,0.0
5398,7.5,1,1,1,69,3.6,No,Yes,55,71,NotPlaced,0.0
5399,8.2,2,3,2,90,4.6,Yes,Yes,83,83,Placed,726305.0
5400,7.7,0,1,0,71,3.5,No,No,56,65,NotPlaced,0.0
5401,8.6,0,2,2,81,4.4,Yes,Yes,82,83,Placed,719091.0
5402,8.2,1,3,0,89,4.8,Yes,Yes,80,88,NotPlaced,0.0
5403,8.6,2,3,2,87,4.8,Yes,Yes,81,88,Placed,709459.0
5404,7.5,2,2,0,72,4.5,Yes,Yes,72,70,NotPlaced,0.0
5405,7.2,1,1,1,79,4.3,No,No,55,75,NotPlaced,0.0
5406,8.4,0,0,2,90,4.8,Yes,Yes,81,84,Placed,410095.0
5407,8.3,2,3,2,88,4.8,Yes,Yes,68,82,Placed,697176.0
5408,6.8,0,1,0,71,3.3,No,No,57,59,Placed,548392.0
5409,7.9,1,3,0,84,4.7,Yes,Yes,70,85,Placed,726963.0
